signal_date,execution_date,regime,buy_turnover,sell_turnover,one_way_turnover,cost_rate,holding_count,target_exposure
2014-12-31,2015-01-05,RISK_ON,0.6666302154922988,0.6764238785823121,0.6715270470373056,0.0017105755310197629,30,0.9500000000000001
2015-01-30,2015-02-02,RISK_ON,0.38775024077148096,0.390424582105348,0.38908741143841447,0.0009896191957205062,30,0.9499999999999998
2015-02-27,2015-03-02,RISK_ON,0.282282341695879,0.2861994315769391,0.28424088663640906,0.0007239303969970091,30,0.9499999999999998
2015-03-31,2015-04-01,RISK_ON,0.5923871730460014,0.5036835700529528,0.548035371549477,0.0013476580422391476,33,1.045103185990163
2015-04-30,2015-05-04,RISK_ON,0.4122841202172004,0.4344907774033077,0.42338744881025403,0.001086507448571099,31,0.9777933428138927
2015-05-29,2015-06-01,RISK_ON,0.3128730541003151,0.30948022302990996,0.3111766385651125,0.0007886922464201832,31,0.9826455248956076
2015-06-30,2015-07-01,RISK_ON,0.29475548218187253,0.29297659499121514,0.2938660385865438,0.0007455302944144928,31,0.9843344425990422
2015-07-31,2015-08-03,RISK_ON,0.4677525339690554,0.4621447708681488,0.4649486524186021,0.0011781656955927962,31,0.9887472536946966
2015-08-31,2015-09-01,RISK_OFF,0.12233715505461583,0.8664137311737128,0.49437544311416437,0.001627751913569526,31,0.24437203439097885
2015-10-30,2015-11-02,RISK_OFF,0.0674200342960403,0.06859774743107913,0.06800889086355971,0.0001733314393609611,32,0.25114179081039173
2015-11-30,2015-12-01,RISK_OFF,0.060000850554685764,0.06280889268176224,0.061404871618224,0.00015737239497382724,32,0.25069994735356665
2015-12-31,2016-01-04,RISK_OFF,0.05736293511969426,0.044954776923762436,0.051158856021728344,0.0001237394151972241,34,0.27339005572661107
2016-03-31,2016-04-01,RISK_OFF,0.1190401297431203,0.10607143729408837,0.11255578351860433,0.000279407343912739,34,0.27186766427676173
2016-04-29,2016-05-03,RISK_OFF,0.06993103780506144,0.06378642264745166,0.06685873022625655,0.00016674886719588675,35,0.27830763394005775
2016-05-31,2016-06-01,RISK_OFF,0.026045215837544856,0.0397631231123984,0.03290416947497163,9.04355441038547e-05,33,0.2671316387662787
2016-06-30,2016-07-01,RISK_OFF,0.05354510821524819,0.056065234402862686,0.05480517130905544,0.00014046519821880808,33,0.26685531778922644
2016-07-29,2016-08-01,RISK_OFF,0.027811173156206893,0.052478869183251974,0.040145021169729435,0.00011430220178463531,32,0.24877627028217347
