signal_date,date,symbol,name,open,close,amount,return_1d,mom_12_1,mom_6_1,ma_200,trend,volatility,avg_amount_20,history_days,low_volatility,liquidity,z_mom_12_1,z_mom_6_1,z_trend,z_low_volatility,z_liquidity,score,rank,was_held,selection_reason,target_weight,regime,target_exposure
2013-01-31,2013-01-31,SH601633,长城汽车,28.23856124432892,28.35069993519088,195849056,0.0036088054853844476,0.8285614788183744,0.4356130622304377,18.310655022682905,0.5483170809602689,0.38081584709823957,149900063.2,261,-0.38081584709823957,18.825479391358257,2.2756143236415567,1.9951417453130746,1.984635219435044,-0.4803061419964085,-0.6735261382571279,1.8301627511989664,1,False,NEW_ENTRY,0.0629137114663389,RISK_ON,0.98
2013-01-31,2013-01-31,SZ002236,大华股份,408.7874746595074,399.8598379658816,78926848,-0.017706237424547466,1.1829076924697879,0.33083573487031703,304.5520776251293,0.3129440491227442,0.36705649037375426,168260668.0,260,-0.36705649037375426,18.941024936068576,2.2756143236415567,1.9849318373505793,1.7605187340472,-0.3146120518376048,-0.5052191387909993,1.8085202288235473,2,False,NEW_ENTRY,0.06527207379374317,RISK_ON,0.98
2013-01-31,2013-01-31,SH600340,华夏幸福,140.80400911098565,133.60175800556436,240056576,-0.05803409503083068,1.2817124164158278,0.6056503825779873,101.26217579556804,0.31936487593634877,0.40772771994940377,154536692.4,255,-0.40772771994940377,18.85594212383858,2.2756143236415567,1.9951417453130746,1.8249377715565585,-0.804386575103274,-0.62915323653983,1.7738000907065072,3,False,NEW_ENTRY,0.058761122077059566,RISK_ON,0.98
2013-01-31,2013-01-31,SH600109,国金证券,76.26368700541616,76.63875431855756,317985504,0.010439560439560625,0.7901522200305362,0.40162601626016237,59.048307943501165,0.29789924534141354,0.5844554665464957,519319332.8,255,-0.5844554665464957,20.06802953862411,2.2756143236415567,1.9951417453130746,1.609576837116266,-1.719946373166923,1.1364085286035994,1.6499399707340985,4,False,NEW_ENTRY,0.04099292366571112,RISK_ON,0.98
2013-01-31,2013-01-31,SZ002422,科伦药业,132.96427565738858,129.1503056924096,95618464,-0.013867488443759846,0.6180919744896605,0.37131206524346383,99.71327592251923,0.29521675521686785,0.3882978437107592,127746362.8,261,-0.3882978437107592,18.66555732323791,1.8113296930807326,1.9951417453130746,1.5826638807372755,-0.5704064748903553,-0.9064732717985734,1.621571627936659,5,False,NEW_ENTRY,0.06170144571803147,RISK_ON,0.98
2013-01-31,2013-01-31,SH600886,国投电力,136.36423971660645,143.7220224351284,240119376,0.057761732851985714,0.39520000000000066,0.3519813519813517,113.75383529996616,0.26344770755321645,0.25768443329092044,116608139.4,261,-0.25768443329092044,18.574329644195018,0.9649022670442926,1.9951417453130746,1.2639305567446197,1.002477391369253,-1.0393581611853717,1.4771217881527896,6,False,NEW_ENTRY,0.09,RISK_ON,0.98
2013-01-31,2013-01-31,SH600016,民生银行,156.27024662785763,155.51604659586994,1776599168,-0.004826254826254539,0.33162548578616713,0.3501630099568236,95.43641111792556,0.6295253014460829,0.35142198352090986,1834118128.0,259,-0.35142198352090986,21.329829619284382,0.7234794318312262,1.9951417453130746,1.984635219435044,-0.12633687008774452,1.926997036268109,1.3999192108467335,7,False,NEW_ENTRY,0.0681759805863782,RISK_ON,0.98
2013-01-31,2013-01-31,SZ002146,荣盛发展,66.17770355021912,63.02638433354202,280244000,-0.055016181229773364,0.5087985936189896,0.3088531187122736,46.94201090972355,0.34264346823043224,0.5219740202218135,252341245.6,261,-0.5219740202218135,19.346292882611767,1.3962904559570388,1.8103635716818687,1.984635219435044,-1.719946373166923,0.08510593374632794,1.359251389642517,8,False,NEW_ENTRY,0.04589986742245689,RISK_ON,0.98
2013-01-31,2013-01-31,SH601117,中国化学,7.660289158778591,7.781881050187775,258158960,0.018567639257294433,0.5175243408699008,0.37142857142857144,6.724960191887111,0.15716388322650854,0.3617163848219721,365493524.8,261,-0.3617163848219721,19.71675912372773,1.4294262913891753,1.9951417453130746,0.1976034520431907,-0.25030498076792734,0.6247378304329928,1.3312516925373221,9,False,NEW_ENTRY,0.06623570103947565,RISK_ON,0.98
2013-01-31,2013-01-31,SH601166,兴业银行,41.643588486636055,41.68544133938645,1440695680,0.0010050251256283893,0.2755841311374323,0.34236453201970507,28.110211972370852,0.48292874420009735,0.370018046299758,1953448652.8,257,-0.370018046299758,21.392862187906132,0.5106636062478584,1.9951417453130746,1.984635219435044,-0.3502759512799646,1.926997036268109,1.3136805550525015,10,False,NEW_ENTRY,0.06474964820158756,RISK_ON,0.98
