signal_date,execution_date,regime,buy_turnover,sell_turnover,one_way_turnover,cost_rate,holding_count,target_exposure
2015-06-30,2015-07-01,RISK_ON,0.42700382308670204,0.32410836156555245,0.3755560923261273,0.0009024647437477885,17,1.0968405086280502
2015-07-31,2015-08-03,RISK_ON,0.3165632350223029,0.3159000150986751,0.316231625060489,0.0008028967176918282,16,1.0006632199236276
2015-08-31,2015-09-01,RISK_OFF,0.0,0.8388219482686207,0.41941097413431033,0.0014847148484354587,2,0.16117805173137942
2015-09-30,2015-10-08,RISK_OFF,0.0,0.0,0.0,0.0,2,0.16125782634909733
2015-10-30,2015-11-02,RISK_OFF,0.0,0.0,0.0,0.0,2,0.1611220249893665
2015-11-30,2015-12-01,RISK_OFF,0.0,0.0,0.0,0.0,2,0.16095439795297048
2015-12-31,2016-01-04,RISK_OFF,0.0,0.08015382609802393,0.04007691304901197,0.00014187227219350238,1,0.0648230948883913
2016-03-31,2016-04-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.06462127073695258
2016-04-29,2016-05-03,RISK_OFF,0.0,0.0,0.0,0.0,1,0.06454988306071195
2016-05-31,2016-06-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.06447500502461767
2016-06-30,2016-07-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.06440376780401359
2016-07-29,2016-08-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.06432904760623397
2016-08-31,2016-09-01,RISK_ON,0.95,0.0,0.475,0.0007314999999999999,16,1.0142473038318227
2016-09-30,2016-10-10,RISK_ON,0.10850986212933089,0.09315781213491607,0.10083383713212349,0.00024844192131838624,16,1.0153520499944149
2016-10-31,2016-11-01,RISK_ON,0.11001108379182394,0.09691336723895633,0.10346222551539014,0.0002562451945326571,16,1.0130977165528676
2016-11-30,2016-12-01,RISK_ON,0.24346367747035016,0.23282235241127702,0.2381430149408136,0.0005995625954201301,16,1.0106413250590731
2016-12-30,2017-01-03,RISK_ON,0.32224036449231747,0.3082609627170827,0.31525066360470005,0.000793746984668321,16,1.0139794017752346
2017-01-26,2017-02-03,RISK_ON,0.3218191769913886,0.2595388026242239,0.29067898980780627,0.0007071844469282456,17,1.0622803743671647
2017-02-28,2017-03-01,RISK_ON,0.26523840169963897,0.21396347797749185,0.23960093983856542,0.0005829489253288827,17,1.051274923722147
2017-03-31,2017-04-05,RISK_ON,0.2673963147012998,0.27641815928798674,0.2719072369946433,0.0006951553042597374,16,0.9909781554133132
2017-04-28,2017-05-02,RISK_ON,0.2911052596170128,0.24455090610735783,0.2678280828621853,0.0006570061537151233,17,1.0380825428009943
2017-05-31,2017-06-01,RISK_ON,0.2225587334576506,0.18949325820546442,0.2060259958315575,0.000506773291786063,17,1.0330654752521862
2017-06-30,2017-07-03,RISK_ON,0.2907957888768558,0.26863951771785616,0.27971765329735593,0.0006994047037957844,17,1.0221562711589995
2017-07-31,2017-08-01,RISK_ON,0.10593036099535784,0.08449057646099244,0.09521046872817515,0.00023111469830238216,17,1.0214397845343655
2017-08-31,2017-09-01,RISK_ON,0.37502511185179993,0.3849376692792385,0.3799813905655192,0.0009701090107501381,16,0.9900874425725614
2017-09-29,2017-10-09,RISK_ON,0.0568736533481988,0.06030048793812058,0.05858707064315969,0.00015052457672858652,16,0.9880701731813945
2017-10-31,2017-11-01,RISK_ON,0.15984723756055794,0.16358504520176967,0.1617161413811638,0.00041262790292876197,16,0.9853221684420324
2017-11-30,2017-12-01,RISK_ON,0.05958452458349805,0.05977999810676043,0.059682261345129245,0.00015169068057825945,16,0.9854635829468221
2017-12-29,2018-01-02,RISK_ON,0.33790044163864114,0.2856937975288851,0.3117971195837631,0.0007658613616878803,17,1.0384430622976435
2018-01-31,2018-02-01,RISK_ON,0.22685901040091538,0.19358478646803418,0.21022189843447478,0.0005173265100571254,17,1.0332742239328812
2018-02-28,2018-03-01,RISK_ON,0.10681339968289852,0.07315621323360685,0.08998480645825269,0.00021173281517931602,17,1.0336571864492916
2018-03-30,2018-04-02,RISK_OFF,0.0,0.9158069841621514,0.4579034920810757,0.0016209783619670081,2,0.0841930158378485
2018-04-27,2018-05-02,RISK_OFF,0.0,0.0,0.0,0.0,2,0.08424762933873504
2018-05-31,2018-06-01,RISK_OFF,0.0,0.0,0.0,0.0,2,0.08414740402620381
2018-06-29,2018-07-02,RISK_OFF,0.0,0.06325596732403918,0.03162798366201959,0.00011196306216354934,1,0.03182168295922448
2018-07-31,2018-08-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.0317852206316696
2018-08-31,2018-09-03,RISK_OFF,0.0,0.0,0.0,0.0,1,0.031743427764956395
2018-09-28,2018-10-08,RISK_OFF,0.0,0.0,0.0,0.0,1,0.03170894331586081
2018-10-31,2018-11-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.031676307264403174
2018-11-30,2018-12-03,RISK_OFF,0.0,0.0,0.0,0.0,1,0.03163646287970781
2018-12-28,2019-01-02,RISK_OFF,0.0,0.0,0.0,0.0,1,0.03160028278553376
2019-01-31,2019-02-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.03156053091224298
2019-02-28,2019-03-01,RISK_ON,0.95,0.0,0.475,0.0007315,16,0.9815334551033178
2019-03-29,2019-04-01,RISK_ON,0.49925125609703686,0.5033441570765487,0.5012977065867927,0.0012753426252202096,16,0.9793689234625959
2019-04-30,2019-05-06,RISK_ON,0.5555514942958353,0.5535937340528692,0.5545726141743522,0.0014076355598813717,16,0.9813022476908525
2019-05-31,2019-06-03,RISK_ON,0.23537217809863717,0.2375962591793756,0.2364842186390064,0.0006017819558834454,16,0.9807633674271711
2019-06-28,2019-07-01,RISK_ON,0.11589832011016646,0.12051227448899493,0.1182052972995807,0.00030254843233034923,16,0.9782527652177003
2019-07-31,2019-08-01,RISK_ON,0.3002716043093177,0.301106459682003,0.3006890319956603,0.0007641675689553201,16,0.9779337607717865
2019-08-30,2019-09-02,RISK_ON,0.16312797727627215,0.16471147552596382,0.163919726401118,0.00041714785418368557,16,0.9774534677920974
2019-09-30,2019-10-08,RISK_ON,0.40347464289234997,0.40352811030496355,0.40350137659865676,0.0010249202302668949,16,0.9776402481062528
2019-10-31,2019-11-01,RISK_ON,0.11223323672119478,0.11459204695848522,0.11341264183984001,0.00028924751539183887,16,0.9768749784684632
2019-11-29,2019-12-02,RISK_ON,0.2722009324570302,0.27173215030628034,0.27196654138165527,0.0006905606240340296,16,0.9772692380199614
2019-12-31,2020-01-02,RISK_ON,0.17916145805374717,0.18154423670545602,0.1803528473796016,0.0004592876216700426,16,0.9763181028244988
2020-01-23,2020-02-03,RISK_ON,0.2543517077273407,0.2554714173716143,0.2549115625494775,0.0006480352236978098,16,0.9759557519860602
2020-02-28,2020-03-02,RISK_ON,0.13778684344269365,0.14456294858107732,0.1411748960118855,0.00036197228843938106,16,0.9727200723221441
2020-03-31,2020-04-01,RISK_OFF,0.0,0.9428190440411298,0.4714095220205649,0.0016687897079527996,1,0.026154137064040257
2020-04-30,2020-05-06,RISK_ON,0.95,0.0,0.475,0.0007315,16,0.9761662217716837
2020-05-29,2020-06-01,RISK_OFF,0.0,0.9517604974961098,0.4758802487480549,0.0016846160805681144,1,0.02560695085571077
2020-06-30,2020-07-01,RISK_ON,0.95,0.0,0.475,0.0007315,16,0.9756206463598682
2020-07-31,2020-08-03,RISK_ON,0.23151057870341304,0.2398510706049126,0.23568082465416285,0.0006027995405723233,16,0.9716496817882584
2020-08-31,2020-09-01,RISK_ON,0.32805033983241355,0.3257690692536342,0.32690970454302387,0.000829210014249891,16,0.9728977366147039
2020-09-30,2020-10-09,RISK_ON,0.03692765614058818,0.03686194987569477,0.03689480300814148,9.367994650823265e-05,16,0.9732982876406392
2020-10-30,2020-11-02,RISK_ON,0.21414261027432102,0.21542848357005057,0.2147855469221858,0.0005461982258302167,16,0.9727302621136784
2020-11-30,2020-12-01,RISK_ON,0.2217206430681104,0.22220955981889098,0.22196510144350068,0.0005640358160418821,16,0.9727413337586325
2020-12-31,2021-01-04,RISK_ON,0.46695942613173674,0.47527477649417843,0.47111710131295753,0.001200795112516133,16,0.9691615353651831
2021-01-29,2021-02-01,RISK_ON,0.14056299600485145,0.14663016414200503,0.14359658007342826,0.0003677688974550845,16,0.9672383229270365
2021-02-26,2021-03-01,RISK_ON,0.1167298464038475,0.11501242651580455,0.11587113645982602,0.0002934539766639366,16,0.9679521645442617
2021-03-31,2021-04-01,RISK_ON,0.10691362102746034,0.10134761728516938,0.10413061915631486,0.0002617087707858943,16,0.970050965636689
2021-04-30,2021-05-06,RISK_ON,0.17582234925166282,0.17870816567333883,0.17726525746250082,0.0004516966621655901,16,0.9689790471746412
2021-05-31,2021-06-01,RISK_ON,0.2821552437492635,0.28421812452196904,0.2831866841356163,0.0007203256180908182,16,0.9683498510165405
2021-06-30,2021-07-01,RISK_ON,0.27168127198814146,0.2753900561218703,0.2735356640550059,0.0006966349787665794,16,0.9672236435112825
2021-07-30,2021-08-02,RISK_OFF,0.0,0.9516818088099309,0.47584090440496546,0.0016844768015935778,1,0.01686521012184438
2021-08-31,2021-09-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01687209323979385
2021-09-30,2021-10-08,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016852504127221578
2021-10-29,2021-11-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016836848933410697
2021-11-30,2021-12-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01681534637897669
2021-12-31,2022-01-04,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016792895295539612
2022-01-28,2022-02-07,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01677437097357412
2022-02-28,2022-03-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01675878712459693
2022-03-31,2022-04-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016736410271024994
2022-04-29,2022-05-05,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01671794719848793
2022-05-31,2022-06-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016699504147899145
2022-06-30,2022-07-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01667914299256954
2022-07-29,2022-08-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016658806242336014
2022-08-31,2022-09-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016636560627551023
2022-09-30,2022-10-10,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016616274920309936
2022-10-31,2022-11-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016600835467031144
2022-11-30,2022-12-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01657962924546103
2022-12-30,2023-01-03,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01655844965699217
2023-01-31,2023-02-01,RISK_ON,0.9499999999999998,0.0,0.4749999999999999,0.000722,16,0.966543063029717
2023-02-28,2023-03-01,RISK_ON,0.3602385928046595,0.3620758469435979,0.3611572198741287,0.0009110348211522736,16,0.9661559731625511
2023-03-31,2023-04-03,RISK_ON,0.33907766823407653,0.34623237172682403,0.3426550199804503,0.0008670680020971085,16,0.9640882284368476
2023-04-28,2023-05-04,RISK_ON,0.1682880122811471,0.167588957103505,0.16793848469232603,0.0004228554538358406,16,0.9645256569842519
2023-05-31,2023-06-01,RISK_OFF,0.0,0.9476043905478527,0.47380219527392636,0.0016677837273642209,1,0.015338619950997756
2023-06-30,2023-07-03,RISK_OFF,0.0,0.0,0.0,0.0,1,0.015346378414859831
2023-07-31,2023-08-01,RISK_ON,0.95,0.0,0.475,0.0007220000000000001,16,0.9653276413638238
2023-08-31,2023-09-01,RISK_OFF,0.0,0.9481112235873627,0.47405561179368133,0.001194620141720077,1,0.01612460224467106
2023-09-28,2023-10-09,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016125130551255
2023-10-31,2023-11-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016109203526230423
2023-11-30,2023-12-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016088615050073623
2023-12-29,2024-01-02,RISK_OFF,0.0,0.0,0.0,0.0,1,0.01606898655965637
2024-01-31,2024-02-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016048448644675747
2024-02-29,2024-03-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016034460327756017
2024-03-29,2024-04-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.016014896831972582
2024-04-30,2024-05-06,RISK_ON,0.95,0.0,0.475,0.0007219999999999999,16,0.9659962867622416
2024-05-31,2024-06-03,RISK_ON,0.11915056762935036,0.1205871445333655,0.11986885608135793,0.0002424942335103468,16,0.9657517474122008
2024-06-28,2024-07-01,RISK_OFF,0.0,0.9528629355526088,0.4764314677763044,0.0012006072987962872,1,0.014910747823765681
2024-07-31,2024-08-01,RISK_OFF,0.0,0.0,0.0,0.0,1,0.014908701017199216
2024-08-30,2024-09-02,RISK_OFF,0.0,0.0,0.0,0.0,1,0.014889623632018054
2024-09-30,2024-10-08,RISK_ON,0.95,0.0,0.475,0.0007220000000000001,16,0.9648731670583278
2024-10-31,2024-11-01,RISK_ON,0.37261085427068025,0.36805746054808597,0.37033415740938314,0.0007469366495363054,16,0.9664531722043418
2024-11-29,2024-12-02,RISK_ON,0.6053737903984419,0.6053815706745157,0.6053776805364788,0.0012228648597527056,16,0.9666862945597311
2024-12-31,2025-01-02,RISK_ON,0.16164439809977732,0.16411121074951646,0.16287780442464686,0.0003296298681002215,16,0.9662468467995519
2025-01-27,2025-02-05,RISK_ON,0.25926380418858636,0.25892054802807435,0.25909217610833035,0.0005232803816986993,16,0.9664551614646009
2025-02-28,2025-03-03,RISK_ON,0.13690860876514666,0.13779718695917095,0.13735289786215882,0.00027767499823006686,16,0.9663220780625548
2025-03-31,2025-04-01,RISK_ON,0.24533710439455572,0.2449256011077232,0.24513135275113948,0.0004950624567355936,16,0.9665345218962579
2025-04-30,2025-05-06,RISK_ON,0.17114393354559437,0.1702774394235052,0.1707106864845498,0.0003446189631682683,16,0.9669752425860577
2025-05-30,2025-06-03,RISK_ON,0.49265459691271113,0.4406202721869024,0.46663743454980683,0.0009295990366091575,17,1.0189544786118396
2025-06-30,2025-07-01,RISK_ON,0.5001213506024885,0.5339317506868233,0.5170265506446559,0.0010528462323232887,16,0.9661895999156654
2025-07-31,2025-08-01,RISK_ON,0.23670475910276048,0.23830741039656655,0.2375060847496635,0.00048016295401777186,16,0.96599319374643
2025-08-29,2025-09-01,RISK_ON,0.4554756551625183,0.45984564123586846,0.45766064819919344,0.0009255670058807082,16,0.9647245390661112
2025-09-30,2025-10-09,RISK_ON,0.30062780503023906,0.30284665444115544,0.3017372297356973,0.0006100639164188376,16,0.9643234561557522
2025-10-31,2025-11-03,RISK_ON,0.18691543263006005,0.1865287366614451,0.18672208464575257,0.00037708193699226647,16,0.9646021059504515
2025-11-28,2025-12-01,RISK_ON,0.13359141377287095,0.1320777501064125,0.13283458193964173,0.0002679474396014617,16,0.9651458412910994
