date,nav,cash,holdings_value,holding_count,benchmark_nav,drawdown,benchmark_drawdown
2013-01-31,1.0011231844162902,1.0011823343189765,0.0,0,1.0624505928853756,0.0,0.0
2013-02-01,1.0102814006827063,0.019269292927698013,0.9910717987575407,10,1.0830039525691701,0.0,0.0
2013-02-04,0.9958898460606325,0.01927043142575624,0.9766782553334012,10,1.0849802371541504,-0.014245095091673154,0.0
2013-02-05,1.0084334487731192,0.019271569991080966,0.9892214606010282,10,1.0928853754940713,-0.0018291457294357105,0.0
2013-02-06,1.00816505839468,0.019272708623676162,0.9889519157325397,10,1.0960474308300396,-0.0020948047609272713,0.0
2013-02-07,1.0226544493673508,0.019273847323545805,1.0034410240898661,10,1.0909090909090908,0.0,-0.00468806346916717
2013-02-08,1.0445778833698798,0.019274986090693867,1.0253646146393582,10,1.0944664031620555,0.0,-0.0014424810674359412
2013-02-18,1.034197558292608,0.019276124925124323,1.014982537421294,10,1.0782608695652176,-0.009937339515349697,-0.01622791200865481
2013-02-19,1.005586231169797,0.01927726382684115,0.9863683809382475,10,1.0608695652173914,-0.037327663950047496,-0.03209520375045083
2013-02-20,1.0346962833669038,0.019278402795848325,1.015479014091309,10,1.065612648221344,-0.009459897782918114,-0.027767760548142895
2013-02-21,1.0168531736525814,0.019279541832149822,0.9976337111065815,10,1.0276679841897234,-0.026541543870196138,-0.06238730616660659
2013-02-22,1.0063328313575401,0.019280680935749618,0.9871116081288652,10,1.024505928853755,-0.03661292529855076,-0.06527226830147859
2013-02-25,1.0196084086719497,0.019281820106651686,1.000386830640489,10,1.0260869565217392,-0.023903889882654683,-0.06382978723404253
2013-02-26,1.013789991767666,0.019282959344860004,0.9945669307253234,10,1.0110671936758893,-0.029474002936851318,-0.07753335737468459
2013-02-27,1.0167807939593356,0.01928409865037855,0.9975567703186584,10,1.0205533596837946,-0.026610834723849286,-0.0688784709700685
2013-02-28,1.0459881770964552,0.0192852380232113,1.0267647397585633,10,1.0549407114624507,0.0,-0.03750450775333569
2013-03-01,1.051569994189351,0.020554814147214315,1.0310773105209752,10,1.0537549407114626,0.0,-0.03858636855391273
2013-03-04,0.9988784373478002,0.02055602859841819,0.9783814260244629,10,1.0039525691699607,-0.05010751270263314,-0.08402452217814638
2013-03-05,1.0284178292063593,0.02055724312137614,1.0079213486519332,10,1.032806324110672,-0.02201676075860237,-0.057699242697439646
2013-03-06,1.043056169334692,0.02055845771609241,1.0225593390705183,10,1.0438735177865615,-0.008096298773932031,-0.04760187522538761
2013-03-07,1.024295396807306,0.020559672382571236,1.0037962434237813,10,1.0312252964426878,-0.025937025145977843,-0.0591417237648757
2013-03-08,1.0211666886718256,0.02056088712081686,1.0006661356948998,10,1.0296442687747036,-0.028912298454239593,-0.06058420483231164
2013-03-11,1.0293816493811005,0.020562101930833517,1.0088803669631259,10,1.0225296442687748,-0.021100207243318403,-0.06707536963577354
2013-03-12,1.0129604375960497,0.020563316812625455,0.9924569700729438,10,1.007905138339921,-0.03671610716038476,-0.08041831950955658
2013-03-13,1.0065225049805655,0.02056453176619691,0.9860174421280326,10,0.9968379446640316,-0.04283831742794486,-0.09051568698160839
2013-03-14,1.025121575421101,0.020565746791552122,1.0046163964421533,10,0.998814229249012,-0.025151363118380954,-0.08871258564731332
2013-03-15,1.0121934752740929,0.020566961888695334,0.9916863173600673,10,0.999604743083004,-0.03744545691950185,-0.08799134511359552
2013-03-18,1.0082095884696383,0.02056817705763079,0.9877009800045379,10,0.9889328063241106,-0.041233970120209684,-0.09772809231878843
2013-03-19,1.0115675428367017,0.02056939229836273,0.9910579175307039,10,0.9976284584980238,-0.03804069303393065,-0.08979444644789036
2013-03-20,1.0589585016682124,0.020570607610895394,1.0384504610753398,10,1.0280632411067194,0.0,-0.06202668589974758
2013-03-21,1.071493260403312,0.020571822995233028,1.0509847450240333,10,1.0308300395256917,0.0,-0.0595023440317346
2013-03-22,1.0660391594019833,0.02057303845137987,1.0455291063189576,10,1.0335968379446643,-0.005090186940863939,-0.05697800216372151
2013-03-25,1.0698771595811134,0.020574253979340165,1.0493661177327682,10,1.03201581027668,-0.0015082697035260217,-0.05842048323115745
2013-03-26,1.06143417072867,0.02057546957911816,1.040921414438869,10,1.01501976284585,-0.009387916887928616,-0.07392715470609446
2013-03-27,1.0691806681061728,0.02057668525071809,1.0486671538352672,10,1.0173913043478262,-0.0021582891676507066,-0.07176343310494049
2013-03-28,1.043794685587169,0.020577900994144204,1.0232784556790988,10,0.9857707509881425,-0.02585044240569212,-0.1006130544536602
2013-03-29,1.0314898272223498,0.020579116809400746,1.0109716544844198,10,0.9830039525691701,-0.03733428352680901,-0.10313739632167329
2013-04-01,1.0375485613320865,0.020040682713434576,1.0175691806615876,10,0.9814229249011859,-0.03167980642122625,-0.10457987738910923
2013-04-02,1.027297573294556,0.020041866787932818,1.007316402884887,10,0.9830039525691701,-0.04124681763478455,-0.10313739632167329
2013-04-03,1.0169562363805524,0.020043050932390373,0.9969732708236226,10,0.9810276679841898,-0.05089814937541626,-0.10494049765596825
2013-04-08,1.0274020042288396,0.020044235146811376,1.0074184716304417,10,0.9762845849802373,-0.04114935464724845,-0.10926794085827618
2013-04-09,1.0381025840860105,0.02004541943119996,1.0181184994313723,10,0.9822134387351779,-0.03116274973557298,-0.10385863685539132
2013-04-10,1.0259507516940227,0.02004660378556026,1.0059647647117373,10,0.9822134387351779,-0.04250377523807014,-0.10385863685539132
2013-04-11,1.0211981388495972,0.020047788209896406,1.0012106866417798,10,0.9778656126482215,-0.04693927942653009,-0.10782545979084024
2013-04-12,1.0167963370586268,0.020048972704212537,0.9968074402824568,10,0.9747035573122531,-0.051047379732558684,-0.11071042192571223
2013-04-15,1.0103067116892925,0.020050157268512787,0.9903162469187757,10,0.9648221343873518,-0.05710399773395569,-0.11972592859718723
2013-04-16,1.036789556136351,0.020051341902801292,1.0167994714317707,10,0.9707509881422925,-0.03238816850224391,-0.11431662459430225
2013-04-17,1.0531785541153003,0.020052526607082184,1.0331882530264729,10,0.9731225296442689,-0.017092693873891562,-0.11215290299314817
2013-04-18,1.0608011524911842,0.020053711381359602,1.0408101169981827,10,0.9750988142292492,-0.009978698240344808,-0.11034980165885322
2013-04-19,1.0898956686948595,0.020054896225637678,1.0699051673646203,10,1.0027667984189723,0.0,-0.08510638297872353
2013-04-22,1.0975253592629866,0.02005608113992055,1.0775341238075997,10,0.999604743083004,0.0,-0.08799134511359552
2013-04-23,1.0566862201676341,0.020057266124212353,1.0366913868070073,10,0.9691699604743084,-0.03721020088572424,-0.11575910566173819
2013-04-24,1.0963905174612154,0.020058451178517223,1.0763968449167598,10,0.9857707509881425,-0.0010340005287287068,-0.1006130544536602
2013-04-25,1.083629208864788,0.020059636302839298,1.0636335972127111,10,0.9754940711462451,-0.012661347895897457,-0.10998918139199432
2013-04-26,1.0617083102515683,0.020060821497182715,1.0417102182408364,10,0.9664031620553359,-0.0326343703214933,-0.11828344752975128
2013-05-02,1.1017535200704558,0.019993150792976058,1.0818254647767258,10,0.9671936758893281,0.0,-0.11756220699603315
2013-05-03,1.1237484533343012,0.01999433205912013,1.103820516312968,10,0.9845849802371542,0.0,-0.10169491525423735
2013-05-06,1.1260985717875012,0.019995513395057587,1.1061695922835502,10,0.9960474308300397,0.0,-0.0912369275153263
2013-05-07,1.116778081640411,0.019996694800792553,1.0968473700431636,10,0.9984189723320158,-0.008276797769395494,-0.08907320591417245
2013-05-08,1.139079311191083,0.019997876276329155,1.1191487357539092,10,1.0047430830039525,0.0,-0.08330328164442857
2013-05-09,1.1191472971729262,0.019999057821671516,1.0992143625364428,10,0.999604743083004,-0.017498354875144617,-0.08799134511359552
2013-05-10,1.1179732665667983,0.020000239436823757,1.0980390809492773,10,1.0035573122529646,-0.01852903868670497,-0.08438514244500528
2013-05-13,1.1012554404261117,0.020001421121790007,1.0813190853752586,10,0.999604743083004,-0.03320565161123035,-0.08799134511359552
2013-05-14,1.0823732469367662,0.02000260287657439,1.0624345945042761,10,0.9849802371541503,-0.04978236694951643,-0.10133429498737834
2013-05-15,1.0822591450355266,0.02000378470118103,1.0623193040368852,10,0.9897233201581028,-0.04988253723627223,-0.0970068517850704
2013-05-16,1.1140601067028106,0.02000496659561405,1.094120962723158,10,1.0098814229249014,-0.021964409538885454,-0.0786152181752614
2013-05-17,1.121697864484433,0.02000614855987758,1.101757989806292,10,1.0272727272727273,-0.015259206743448828,-0.0627479264334656
2013-05-20,1.1150282716550448,0.020007330593975744,1.0950868208796443,10,1.033201581027668,-0.021114455595624193,-0.05733862243058063
2013-05-21,1.1311385952647717,0.020008512697912668,1.1111969142403995,10,1.033201581027668,-0.006971170355124956,-0.05733862243058063
2013-05-22,1.1518721097598346,0.020009694871692477,1.1319304715711356,10,1.0343873517786562,0.0,-0.056256761630003704
2013-05-23,1.1489302895973639,0.0200108771153193,1.1289872953518858,10,1.0233201581027669,-0.0025539468640177754,-0.06635412910205551
2013-05-24,1.1722624564399042,0.020012059428797264,1.152319658427984,10,1.0288537549407115,0.0,-0.061305445366029665
2013-05-27,1.169471092211643,0.020013241812130492,1.1495269468927065,10,1.0264822134387352,-0.0023811768541479594,-0.06346916696718363
2013-05-28,1.1801307575197013,0.020014424265323117,1.1601860595583444,10,1.0478260869565217,0.0,-0.043995672556797816
2013-05-29,1.197666631225026,0.020015606788379263,1.1777217868221255,10,1.0442687747035573,0.0,-0.04724125495852882
2013-05-30,1.1924855444350502,0.02001678938130306,1.1725392113222723,10,1.041501976284585,-0.004325984088474066,-0.0497655968265418
2013-05-31,1.168373830146601,0.020017972044098633,1.1484248897655682,10,1.0296442687747036,-0.024458225949288592,-0.06058420483231164
2013-06-03,1.1468107884510523,0.023127531578608678,1.1237510145146523,10,1.0316205533596838,-0.04246243608036071,-0.058781103498016685
2013-06-04,1.1294409848469358,0.023128898035068325,1.106378818184573,10,1.0166007905138341,-0.05696547319541334,-0.07248467363865851
2013-06-05,1.1334795898258385,0.023130264572263057,1.1104162952413639,10,1.0138339920948618,-0.05359341216139091,-0.0750090155066715
2013-06-06,1.1182075716285276,0.023131631190197646,1.0951420081012053,10,1.0039525691699607,-0.06634488890721135,-0.08402452217814638
2013-06-07,1.1110203633283606,0.02313299788887686,1.0879530084566431,10,0.9857707509881425,-0.07234589796330859,-0.1006130544536602
2013-06-13,1.0751192783852295,0.02313436466830547,1.0520484355708601,10,0.9553359683794467,-0.10232175602525528,-0.1283808150018032
2013-06-14,1.1014011858313357,0.023135731528488253,1.078330528984939,10,0.9620553359683796,-0.08037749644508818,-0.1222502704652001
2013-06-17,1.1081012992078236,0.023137098469429972,1.0850296712869085,10,0.9561264822134389,-0.07478319064929695,-0.12765957446808507
2013-06-18,1.1245006269749043,0.023138465491135404,1.1014286009626377,10,0.9624505928853756,-0.061090459016366117,-0.12188965019834119
2013-06-19,1.123724923587772,0.023139832593609317,1.1006514846417286,10,0.9569169960474309,-0.06173813790037974,-0.12693833393436715
2013-06-20,1.090019842286964,0.023141199776856487,1.0669430447421215,10,0.9268774703557314,-0.08988042760108972,-0.1543454742156508
2013-06-21,1.096563508649413,0.023142567040881683,1.073485730463525,10,0.9225296442687748,-0.08441674831685031,-0.15831229715109985
2013-06-24,1.0320623389343235,0.02314393438568968,1.0089793824461237,10,0.8660079051383399,-0.13827244407846206,-0.2098809953119366
2013-06-25,1.0439864806461605,0.02314530181128525,1.0209028612528805,10,0.8664031620553361,-0.1283162998552232,-0.20952037504507748
2013-06-26,1.0804259950309898,0.023146669317673167,1.057343161106863,10,0.8644268774703557,-0.09789087642369831,-0.21132347637937254
2013-06-27,1.0746719257677404,0.023148036904858203,1.0515873842856416,10,0.8648221343873519,-0.10269527617337149,-0.21096285611251353
2013-06-28,1.0932863256236982,0.02314940457284513,1.0702015162782692,10,0.8806324110671938,-0.08715305484846225,-0.19653804543815356
2013-07-01,1.0876767645031178,1.0877410282977995,0.0,0,0.8841897233201582,-0.09183679652943633,-0.19329246303642267
2013-07-02,1.0877410282977995,1.0878052958894138,0.0,0,0.8869565217391306,-0.09178313903159319,-0.19076812116840958
2013-07-03,1.0878052958894138,1.0878695672781848,0.0,0,0.8849802371541502,-0.09172947836347511,-0.19257122250270475
2013-07-04,1.0878695672781848,1.0879338424643372,0.0,0,0.891304347826087,-0.09167581452489482,-0.18680129823296066
2013-07-05,1.0879338424643372,1.0879981214480952,0.0,0,0.8944664031620554,-0.09162214751566489,-0.18391633609808877
2013-07-08,1.0879981214480952,1.0880624042296831,0.0,0,0.8703557312252965,-0.09156847733559803,-0.20591417237648757
2013-07-09,1.0880624042296831,1.0881266908093254,0.0,0,0.8683794466403163,-0.09151480398450673,-0.20771727371078252
2013-07-10,1.0881266908093254,1.0881909811872466,0.0,0,0.8924901185770752,-0.09146112746220392,-0.18571943743238373
2013-07-11,1.0881909811872466,1.0882552753636707,0.0,0,0.9371541501976285,-0.09140744776850207,-0.14496934727731703
2013-07-12,1.0882552753636707,1.0883195733388225,0.0,0,0.9138339920948617,-0.0913537649032139,-0.1662459430219979
2013-07-15,1.0883195733388225,1.0883838751129262,0.0,0,0.9268774703557314,-0.09130007886615199,-0.1543454742156508
2013-07-16,1.0883838751129262,1.0884481806862065,0.0,0,0.932411067193676,-0.09124638965712895,-0.14929679047962496
2013-07-17,1.0884481806862065,1.0885124900588878,0.0,0,0.9185770750988143,-0.09119269727595736,-0.16191849981968998
2013-07-18,1.0885124900588878,1.0885768032311947,0.0,0,0.9043478260869565,-0.0911390017224496,-0.1749008294266139
2013-07-19,1.0885768032311947,1.0886411202033515,0.0,0,0.8794466403162057,-0.09108530299641848,-0.1976199062387306
2013-07-22,1.0886411202033515,1.0887054409755827,0.0,0,0.8849802371541502,-0.09103160109767638,-0.19257122250270475
2013-07-23,1.0887054409755827,1.088769765548113,0.0,0,0.9126482213438737,-0.09097789602603601,-0.16732780382257473
2013-07-24,1.088769765548113,1.0888340939211667,0.0,0,0.9059288537549407,-0.09092418778130973,-0.17345834835917784
2013-07-25,1.0888340939211667,1.0888984260949686,0.0,0,0.9035573122529645,-0.09087047636331036,-0.1756220699603318
2013-07-26,1.0888984260949686,1.088962762069743,0.0,0,0.8952569169960476,-0.09081676177185005,-0.18319509556437064
2013-07-29,1.088962762069743,1.0890271018457147,0.0,0,0.8778656126482215,-0.09076304400674151,-0.19906238730616654
2013-07-30,1.0890271018457147,1.0890914454231082,0.0,0,0.88300395256917,-0.09070932306779722,-0.1943743238369997
2013-07-31,1.0890914454231082,1.089155792802148,0.0,0,0.8849802371541502,-0.09065559895482955,-0.19257122250270475
2013-08-01,1.089155792802148,1.0892201439830589,0.0,0,0.9083003952569171,-0.09060187166765121,-0.17129462675802376
2013-08-02,1.0892201439830589,1.0892844989660653,0.0,0,0.9067193675889329,-0.09054814120607435,-0.1727371078254598
2013-08-05,1.0892844989660653,1.089348857751392,0.0,0,0.9197628458498024,-0.09049440756991167,-0.16083663901911294
2013-08-06,1.089348857751392,1.0894132203392635,0.0,0,0.9256916996047432,-0.09044067075897566,-0.15542733501622796
2013-08-07,1.0894132203392635,1.0894775867299047,0.0,0,0.9193675889328065,-0.09038693077307847,-0.16119725928597184
2013-08-08,1.0894775867299047,1.0895419569235403,0.0,0,0.9197628458498024,-0.09033318761203257,-0.16083663901911294
2013-08-09,1.0895419569235403,1.0896063309203947,0.0,0,0.923715415019763,-0.09027944127565024,-0.15723043635052292
2013-08-12,1.0896063309203947,1.089670708720693,0.0,0,0.9513833992094862,-0.09022569176374429,-0.13198701767039311
2013-08-13,1.089670708720693,1.0897350903246594,0.0,0,0.9513833992094862,-0.09017193907612675,-0.13198701767039311
2013-08-14,1.0897350903246594,1.0897994757325191,0.0,0,0.9494071146245061,-0.09011818321261011,-0.13379011900468796
2013-08-15,1.0897994757325191,1.0898638649444967,0.0,0,0.9383399209486167,-0.09006442417300675,-0.14388748647674
2013-08-16,1.0898638649444967,1.089928257960817,0.0,0,0.931620553359684,-0.09001066195712892,-0.15001803101334288
2013-08-19,1.089928257960817,1.0899926547817045,0.0,0,0.9395256916996048,-0.089956896564789,-0.14280562567616306
2013-08-20,1.0899926547817045,1.0900570554073843,0.0,0,0.932806324110672,-0.08990312799579947,-0.14893617021276595
2013-08-21,1.0900570554073843,1.090121459838081,0.0,0,0.932806324110672,-0.08984935624997237,-0.14893617021276595
2013-08-22,1.090121459838081,1.0901858680740197,0.0,0,0.9296442687747036,-0.08979558132712018,-0.15182113234763794
2013-08-23,1.0901858680740197,1.090250280115425,0.0,0,0.923715415019763,-0.08974180322705505,-0.15723043635052292
2013-08-26,1.090250280115425,1.0903146959625218,0.0,0,0.9442687747035573,-0.08968802194958936,-0.13847818247385513
2013-08-27,1.0903146959625218,1.090379115615535,0.0,0,0.9442687747035573,-0.08963423749453536,-0.13847818247385513
2013-08-28,1.090379115615535,1.0904435390746894,0.0,0,0.9399209486166009,-0.08958044986170532,-0.14244500540930394
2013-08-29,1.0904435390746894,1.0905079663402097,0.0,0,0.9371541501976285,-0.0895266590509114,-0.14496934727731703
2013-08-30,1.0905079663402097,1.0905723974123211,0.0,0,0.9355731225296443,-0.08947286506196606,-0.14641182834475308
2013-09-02,1.0905723974123211,1.0906368322912485,0.0,0,0.9363636363636365,-0.08941906789468124,-0.14569058781103494
2013-09-03,1.0906368322912485,1.0907012709772166,0.0,0,0.950592885375494,-0.08936526754886931,-0.13270825820411125
2013-09-04,1.0907012709772166,1.0907657134704505,0.0,0,0.9501976284584981,-0.08931146402434242,-0.13306887847097004
2013-09-05,1.0907657134704505,1.0908301597711751,0.0,0,0.9462450592885376,-0.08925765732091284,-0.13667508113956006
2013-09-06,1.0908301597711751,1.0908946098796153,0.0,0,0.9517786561264823,-0.0892038474383926,-0.1316263974035341
2013-09-09,1.0908946098796153,1.090959063795996,0.0,0,0.9869565217391305,-0.08915003437659408,-0.09953119365308327
2013-09-10,1.090959063795996,1.0910235215205426,0.0,0,1.0,-0.08909621813532931,-0.08763072484673651
2013-09-11,1.0910235215205426,1.0910879830534796,0.0,0,1.0043478260869565,-0.08904239871441022,-0.08366390191128759
2013-09-12,1.0910879830534796,1.0911524483950323,0.0,0,1.0142292490118576,-0.08898857611364941,-0.07464839523981259
2013-09-13,1.0911524483950323,1.0912169175454256,0.0,0,1.006719367588933,-0.08893475033285869,-0.0815001803101334
2013-09-16,1.0912169175454256,1.0912813905048846,0.0,0,1.0015810276679842,-0.08888092137185022,-0.08618824377930046
2013-09-17,1.0912813905048846,1.0913458672736343,0.0,0,0.9818181818181819,-0.08882708923043625,-0.10421925712225022
2013-09-18,1.0913458672736343,1.0914103478518997,0.0,0,0.9830039525691701,-0.08877325390842872,-0.10313739632167329
2013-09-23,1.0914103478518997,1.0914748322399062,0.0,0,0.9968379446640316,-0.08871941540563977,-0.09051568698160839
2013-09-24,1.0914748322399062,1.0915393204378785,0.0,0,0.9873517786561267,-0.08866557372188133,-0.09917057338622426
2013-09-25,1.0915393204378785,1.091603812446042,0.0,0,0.9814229249011859,-0.08861172885696567,-0.10457987738910923
2013-09-26,1.091603812446042,1.091668308264622,0.0,0,0.9652173913043479,-0.08855788081070448,-0.11936530833032821
2013-09-27,1.091668308264622,1.091732807893843,0.0,0,0.9687747035573123,-0.08850402958291015,-0.1161197259285972
2013-09-30,1.091732807893843,1.0917973113339305,0.0,0,0.9750988142292492,-0.08845017517339449,-0.11034980165885322
2013-10-08,1.0917973113339305,1.0918618185851097,0.0,0,0.9889328063241106,-0.08839631758196986,-0.09772809231878843
2013-10-09,1.0918618185851097,1.0919263296476056,0.0,0,0.9901185770750989,-0.08834245680844799,-0.09664623151821139
2013-10-10,1.0919263296476056,1.0919908445216435,0.0,0,0.9814229249011859,-0.0882885928526409,-0.10457987738910923
2013-10-11,1.0919908445216435,1.0920553632074488,0.0,0,0.9972332015810278,-0.08823472571436053,-0.09015506671474938
2013-10-14,1.0920553632074488,1.0921198857052463,0.0,0,0.9976284584980238,-0.08818085539341891,-0.08979444644789036
2013-10-15,1.0921198857052463,1.0921844120152615,0.0,0,0.9964426877470356,-0.08812698188962798,-0.0908763072484674
2013-10-16,1.0921844120152615,1.0922489421377197,0.0,0,0.9790513833992095,-0.08807310520279965,-0.10674359899026331
2013-10-17,1.0922489421377197,1.0923134760728461,0.0,0,0.9739130434782609,-0.08801922533274587,-0.11143166245943026
2013-10-18,1.0923134760728461,1.0923780138208659,0.0,0,0.9786561264822135,-0.08796534227927844,-0.10710421925712232
2013-10-21,1.0923780138208659,1.0924425553820043,0.0,0,0.999604743083004,-0.08791145604220951,-0.08799134511359552
2013-10-22,1.0924425553820043,1.0925071007564866,0.0,0,0.9885375494071147,-0.08785756662135091,-0.09808871258564733
2013-10-23,1.0925071007564866,1.0925716499445381,0.0,0,0.9778656126482215,-0.08780367401651457,-0.10782545979084024
2013-10-24,1.0925716499445381,1.0926362029463843,0.0,0,0.9699604743083006,-0.08774977822751229,-0.11503786512802017
2013-10-25,1.0926362029463843,1.0927007597622505,0.0,0,0.9545454545454546,-0.087695879254156,-0.12910205553552112
2013-10-28,1.0927007597622505,1.092765320392362,0.0,0,0.9557312252964428,-0.08764197709625743,-0.12802019473494408
2013-10-29,1.092765320392362,1.092829884836944,0.0,0,0.9569169960474309,-0.08758807175362837,-0.12693833393436715
2013-10-30,1.092829884836944,1.0928944530962221,0.0,0,0.9703557312252965,-0.08753416322608099,-0.11467724486116126
2013-10-31,1.0928944530962221,1.0929590251704215,0.0,0,0.9608695652173914,-0.08748025151342675,-0.12333213126577713
2013-11-01,1.0929590251704215,1.0930236010597678,0.0,0,0.9648221343873518,-0.08742633661547772,-0.11972592859718723
2013-11-04,1.0930236010597678,1.0930881807644863,0.0,0,0.9620553359683796,-0.08737241853204558,-0.1222502704652001
2013-11-05,1.0930881807644863,1.0931527642848025,0.0,0,0.9620553359683796,-0.08731849726294216,-0.1222502704652001
2013-11-06,1.0931527642848025,1.0932173516209416,0.0,0,0.9509881422924903,-0.08726457280797917,-0.13234763793725202
2013-11-07,1.0932173516209416,1.0932819427731293,0.0,0,0.9470355731225297,-0.08721064516696853,-0.13595384060584204
2013-11-08,1.0932819427731293,1.093346537741591,0.0,0,0.932806324110672,-0.08715671433972194,-0.14893617021276595
2013-11-11,1.093346537741591,1.0934111365265522,0.0,0,0.9339920948616601,-0.08710278032605101,-0.14785430941218902
2013-11-12,1.0934111365265522,1.0934757391282384,0.0,0,0.9434782608695653,-0.08704884312576755,-0.13919942300757304
2013-11-13,1.0934757391282384,1.0935403455468748,0.0,0,0.9256916996047432,-0.08699490273868327,-0.15542733501622796
2013-11-14,1.0935403455468748,1.0936049557826875,0.0,0,0.9284584980237156,-0.08694095916461009,-0.15290299314821487
2013-11-15,1.0936049557826875,1.0936695698359016,0.0,0,0.9478260869565218,-0.08688701240335939,-0.13523260007212412
2013-11-18,1.0936695698359016,1.0937341877067428,0.0,0,0.9790513833992095,-0.08683306245474298,-0.10674359899026331
2013-11-19,1.0937341877067428,1.0937988093954365,0.0,0,0.9747035573122531,-0.08677910931857258,-0.11071042192571223
2013-11-20,1.0937988093954365,1.0938634349022085,0.0,0,0.9790513833992095,-0.08672515299465999,-0.10674359899026331
2013-11-21,1.0938634349022085,1.0939280642272842,0.0,0,0.974308300395257,-0.0866711934828166,-0.11107104219257125
2013-11-22,1.0939280642272842,1.0939926973708893,0.0,0,0.9687747035573123,-0.08661723078285433,-0.1161197259285972
2013-11-25,1.0939926973708893,1.0940573343332494,0.0,0,0.9636363636363637,-0.08656326489458455,-0.12080778939776415
2013-11-26,1.0940573343332494,1.09412197511459,0.0,0,0.9632411067193676,-0.08650929581781908,-0.12116840966462328
2013-11-27,1.09412197511459,1.094186619715137,0.0,0,0.974308300395257,-0.0864553235523694,-0.11107104219257125
2013-11-28,1.094186619715137,1.094251268135116,0.0,0,0.9845849802371542,-0.08640134809804711,-0.10169491525423735
2013-11-29,1.094251268135116,1.0943159203747523,0.0,0,0.9853754940711463,-0.08634736945466381,-0.10097367472051932
2013-12-02,1.0943159203747523,1.094380576434272,0.0,0,0.9762845849802373,-0.08629338762203131,-0.10926794085827618
2013-12-03,1.094380576434272,1.0944452363139006,0.0,0,0.9849802371541503,-0.08623940259996088,-0.10133429498737834
2013-12-04,1.0944452363139006,1.0945099000138638,0.0,0,0.9976284584980238,-0.08618541438826433,-0.08979444644789036
2013-12-05,1.0945099000138638,1.0945745675343874,0.0,0,0.9976284584980238,-0.08613142298675291,-0.08979444644789036
2013-12-06,1.0945745675343874,1.0946392388756971,0.0,0,0.9909090909090911,-0.08607742839523835,-0.09592499098449325
2013-12-09,1.0946392388756971,1.0947039140380188,0.0,0,0.9905138339920948,-0.08602343061353213,-0.09628561125135249
2013-12-10,1.0947039140380188,1.094768593021578,0.0,0,0.9901185770750989,-0.08596942964144572,-0.09664623151821139
2013-12-11,1.094768593021578,1.0948332758266006,0.0,0,0.9747035573122531,-0.08591542547879061,-0.11071042192571223
2013-12-12,1.0948332758266006,1.0948979624533124,0.0,0,0.9727272727272728,-0.0858614181253784,-0.1125135232600073
2013-12-13,1.0948979624533124,1.094962652901939,0.0,0,0.9723320158102767,-0.08580740758102046,-0.11287414352686631
2013-12-16,1.094962652901939,1.0950273471727063,0.0,0,0.9565217391304348,-0.08575339384552849,-0.12729895420122617
2013-12-17,1.0950273471727063,1.0950920452658404,0.0,0,0.950592885375494,-0.08569937691871365,-0.13270825820411125
2013-12-18,1.0950920452658404,1.0951567471815669,0.0,0,0.9513833992094862,-0.08564535680038754,-0.13198701767039311
2013-12-19,1.0951567471815669,1.0952214529201116,0.0,0,0.9422924901185771,-0.08559133349036152,-0.14028128380815008
2013-12-20,1.0952214529201116,1.0952861624817005,0.0,0,0.9221343873517788,-0.08553730698844708,-0.15867291741795886
